"ma GeV","theta2_api0","theta2_aeta","theta2_aetapr","P_pi0mix->a,FNAL (DUNE)","P_etamix->a,SPS (SHiP)","P_etaprmix->a,LHC"
8.587,2.478230990799328e-17,1.0070489557565971e-15,9.847541039096342e-15,7.186869873318052e-17,3.92749092745073e-16,4.923770519548171e-15
8.588,2.473615864377281e-17,1.0051724831104486e-15,9.829152737863845e-15,7.173486006694114e-17,3.920172684130751e-16,4.914576368931922e-15
8.589,2.4690098688954496e-17,1.0032997252897985e-15,9.810800921706854e-15,7.160128619796801e-17,3.912868928630215e-16,4.905400460853428e-15
8.59,2.4644129852274958e-17,1.0014306745083078e-15,9.792485513969893e-15,7.146797657159739e-17,3.905579630582402e-16,4.896242756984947e-15
8.591,2.4598251942893473e-17,9.995653229968524e-16,9.77420643816741e-15,7.133493063439106e-17,3.8983047596877245e-16,4.887103219083705e-15
8.591999999999999,2.4552464770391232e-17,9.977036630034954e-16,9.755963617983511e-15,7.120214783413457e-17,3.8910442857136323e-16,4.8779818089917554e-15
8.593,2.4506768144770216e-17,9.958456867934455e-16,9.737756977271453e-15,7.106962761983362e-17,3.883798178494438e-16,4.868878488635726e-15
8.594,2.446116187645256e-17,9.939913866490237e-16,9.719586440053444e-15,7.093736944171241e-17,3.876566407931193e-16,4.859793220026722e-15
8.594999999999999,2.4415645776279097e-17,9.921407548696094e-16,9.701451930520007e-15,7.080537275120938e-17,3.8693489439914764e-16,4.850725965260004e-15
8.596,2.4370219655508614e-17,9.902937837716084e-16,9.683353373029724e-15,7.067363700097499e-17,3.862145756709272e-16,4.841676686514862e-15
8.597,2.4324883325817214e-17,9.884504656884236e-16,9.665290692108935e-15,7.05421616448699e-17,3.854956816184852e-16,4.8326453460544674e-15
8.597999999999999,2.427963659929662e-17,9.866107929703945e-16,9.647263812451091e-15,7.041094613796021e-17,3.8477820925845393e-16,4.823631906225546e-15
8.599,2.4234479288453755e-17,9.847747579847698e-16,9.629272658916554e-15,7.027998993651591e-17,3.840621556140603e-16,4.814636329458277e-15
8.6,2.418941120620973e-17,9.82942353115674e-16,9.611317156532217e-15,7.014929249800822e-17,3.8334751771511286e-16,4.8056585782661085e-15
8.600999999999999,2.4144432165898692e-17,9.81113570764055e-16,9.593397230491022e-15,7.00188532811062e-17,3.8263429259798144e-16,4.79669861524551e-15
8.602,2.4099541981266767e-17,9.792884033476453e-16,9.575512806151538e-15,6.988867174567363e-17,3.819224773055818e-16,4.787756403075769e-15
8.603,2.4054740466471675e-17,9.774668433009441e-16,9.557663809037808e-15,6.975874735276787e-17,3.8121206888736825e-16,4.778831904518904e-15
8.604,2.401002743608108e-17,9.756488830751492e-16,9.539850164838664e-15,6.962907956463514e-17,3.805030643993082e-16,4.769925082419332e-15
8.605,2.3965402705071973e-17,9.738345151381345e-16,9.522071799407532e-15,6.949966784470873e-17,3.7979546090387244e-16,4.761035899703765e-15
8.606,2.3920866088829893e-17,9.720237319744148e-16,9.504328638762025e-15,6.937051165760667e-17,3.790892554700217e-16,4.752164319381012e-15
8.607,2.3876417403147593e-17,9.702165260850958e-16,9.486620609083516e-15,6.924161046912801e-17,3.7838444517318735e-16,4.743310304541758e-15
8.607999999999999,2.3832056464224238e-17,9.68412889987837e-16,9.468947636716729e-15,6.911296374625028e-17,3.776810270952564e-16,4.7344738183583646e-15
8.609,2.3787783088664573e-17,9.666128162168194e-16,9.45130964816944e-15,6.898457095712725e-17,3.769789983245596e-16,4.72565482408472e-15
8.61,2.3743597093477996e-17,9.64816297322711e-16,9.43370657011209e-15,6.885643157108617e-17,3.7627835595585726e-16,4.716853285056046e-15
8.610999999999999,2.3699498296077414e-17,9.630233258726145e-16,9.416138329377352e-15,6.872854505862448e-17,3.7557909709031963e-16,4.708069164688676e-15
8.612,2.365548651427838e-17,9.612338944500351e-16,9.398604852959741e-15,6.860091089140728e-17,3.748812188355137e-16,4.69930242647987e-15
8.613,2.3611561566298417e-17,9.594479956548522e-16,9.38110606801535e-15,6.84735285422654e-17,3.7418471830539236e-16,4.6905530340076744e-15
8.613999999999999,2.3567723270755642e-17,9.576656221032677e-16,9.363641901861339e-15,6.834639748519137e-17,3.7348959262027447e-16,4.6818209509306695e-15
8.615,2.3523971446668066e-17,9.558867664277698e-16,9.346212281975618e-15,6.821951719533741e-17,3.727958389068302e-16,4.673106140987808e-15
8.616,2.3480305913452884e-17,9.541114212771058e-16,9.32881713599651e-15,6.809288714901337e-17,3.7210345429807126e-16,4.664408567998255e-15
8.616999999999999,2.343672649092515e-17,9.52339579316235e-16,9.311456391722337e-15,6.796650682368293e-17,3.714124359333317e-16,4.655728195861169e-15
8.618,2.339323299929697e-17,9.505712332262892e-16,9.294129977110993e-15,6.784037569796123e-17,3.707227809582529e-16,4.6470649885554964e-15
8.619,2.334982525917684e-17,9.488063757045469e-16,9.27683782027972e-15,6.771449325161284e-17,3.7003448652477337e-16,4.63841891013986e-15
8.62,2.330650309156844e-17,9.470449994643837e-16,9.259579849504598e-15,6.758885896554848e-17,3.6934754979110966e-16,4.629789924752298e-15
8.621,2.326326631786962e-17,9.45287097235234e-16,9.242355993220165e-15,6.74634723218219e-17,3.686619679217412e-16,4.621177996610083e-15
8.622,2.3220114759872105e-17,9.435326617625749e-16,9.225166180019281e-15,6.73383328036291e-17,3.6797773808740425e-16,4.6125830900096414e-15
8.623,2.3177048239759743e-17,9.417816858078584e-16,9.20801033865243e-15,6.721343989530326e-17,3.6729485746506486e-16,4.6040051693262155e-15
8.623999999999999,2.313406658010813e-17,9.400341621484949e-16,9.19088839802755e-15,6.70887930823136e-17,3.6661332323791296e-16,4.5954441990137744e-15
8.625,2.3091169603883565e-17,9.382900835778067e-16,9.17380028720963e-15,6.696439185126235e-17,3.6593313259534463e-16,4.586900143604815e-15
8.626,2.3048357134442355e-17,9.365494429050068e-16,9.156745935420408e-15,6.684023568988284e-17,3.652542827329526e-16,4.578372967710204e-15
8.626999999999999,2.3005628995529393e-17,9.34812232955136e-16,9.139725272037853e-15,6.671632408703524e-17,3.64576770852503e-16,4.569862636018927e-15
8.628,2.2962985011277682e-17,9.33078446569045e-16,9.12273822659591e-15,6.659265653270526e-17,3.6390059416192753e-16,4.561369113297955e-15
8.629,2.292042500620751e-17,9.313480766033608e-16,9.105784728784186e-15,6.646923251800178e-17,3.632257498753107e-16,4.552892364392093e-15
8.629999999999999,2.2877948805225133e-17,9.296211159304306e-16,9.08886470844742e-15,6.634605153515291e-17,3.6255223521286804e-16,4.54443235422371e-15
8.631,2.2835556233622185e-17,9.278975574383032e-16,9.071978095585257e-15,6.622311307750433e-17,3.6188004740093827e-16,4.535989047792629e-15
8.632,2.2793247117074795e-17,9.261773940306886e-16,9.055124820351906e-15,6.610041663951691e-17,3.6120918367196865e-16,4.527562410175953e-15
8.633,2.2751021281642583e-17,9.244606186269163e-16,9.038304813055671e-15,6.597796171676347e-17,3.6053964126449744e-16,4.5191524065278355e-15
8.634,2.270887855376769e-17,9.227472241618995e-16,9.021518004158629e-15,6.585574780592629e-17,3.5987141742314085e-16,4.5107590020793144e-15
8.635,2.2666818760274208e-17,9.21037203586111e-16,9.004764324276376e-15,6.573377440479521e-17,3.5920450939858337e-16,4.502382162138187e-15
8.636,2.2624841728367067e-17,9.193305498655345e-16,8.98804370417755e-15,6.56120410122645e-17,3.585389144475586e-16,4.494021852088774e-15
8.637,2.25829472856309e-17,9.176272559816212e-16,8.971356074783413e-15,6.549054712832961e-17,3.5787462983283223e-16,4.485678037391707e-15
8.638,2.254113526002994e-17,9.159273149312864e-16,8.954701367167801e-15,6.536929225408683e-17,3.572116528232017e-16,4.477350683583901e-15
8.639,2.2499405479906242e-17,9.142307197268346e-16,8.9380795125564e-15,6.52482758917281e-17,3.5654998069346563e-16,4.4690397562782006e-15
8.639999999999999,2.2457757773979413e-17,9.125374633959504e-16,8.921490442326628e-15,6.51274975445403e-17,3.5588961072442075e-16,4.460745221163313e-15
8.641,2.2416191971345364e-17,9.108475389816451e-16,8.904934088007148e-15,6.500695671690155e-17,3.5523054020284173e-16,4.452467044003575e-15
8.642,2.2374707901475927e-17,9.09160939542246e-16,8.888410381277707e-15,6.488665291428018e-17,3.545727664214759e-16,4.444205190638853e-15
8.642999999999999,2.2333305394217445e-17,9.074776581513324e-16,8.871919253968561e-15,6.476658564323059e-17,3.5391628667901965e-16,4.4359596269842815e-15
8.644,2.229198427979009e-17,9.057976878977132e-16,8.855460638060222e-15,6.464675441139126e-17,3.532610982801082e-16,4.427730319030112e-15
8.645,2.225074438878732e-17,9.041210218854008e-16,8.839034465683204e-15,6.452715872748323e-17,3.5260719853530636e-16,4.419517232841602e-15
8.645999999999999,2.2209585552174483e-17,9.024476532335581e-16,8.822640669117493e-15,6.440779810130599e-17,3.5195458476108775e-16,4.411320334558747e-15
8.647,2.2168507601288183e-17,9.007775750764724e-16,8.806279180792291e-15,6.428867204373572e-17,3.5130325427982424e-16,4.4031395903961455e-15
8.648,2.2127510367835788e-17,8.991107805635283e-16,8.78994993328577e-15,6.416978006672378e-17,3.50653204419776e-16,4.394974966642885e-15
8.649,2.2086593683893957e-17,8.974472628591553e-16,8.77365285932453e-15,6.405112168329247e-17,3.5000443251507055e-16,4.386826429662265e-15
8.65,2.204575738190802e-17,8.957870151428028e-16,8.757387891783358e-15,6.393269640753327e-17,3.4935693590569306e-16,4.37869394589168e-15
8.651,2.2005001294691475e-17,8.941300306089132e-16,8.741154963684947e-15,6.381450375460527e-17,3.487107119374762e-16,4.3705774818424736e-15
8.652,2.1964325255424553e-17,8.924763024668703e-16,8.724954008199416e-15,6.36965432407312e-17,3.4806575796207944e-16,4.362477004099708e-15
8.653,2.192372909765372e-17,8.908258239409744e-16,8.708784958644039e-15,6.35788143831958e-17,3.4742207133698015e-16,4.3543924793220195e-15
8.654,2.188321265529096e-17,8.89178588270414e-16,8.692647748482989e-15,6.346131670034379e-17,3.4677964942546146e-16,4.3463238742414945e-15
8.655,2.1842775762612493e-17,8.875345887092153e-16,8.676542311326802e-15,6.334404971157622e-17,3.46138489596594e-16,4.338271155663401e-15
8.655999999999999,2.180241825425824e-17,8.858938185262182e-16,8.660468580932178e-15,6.322701293734889e-17,3.454985892252251e-16,4.33023429046609e-15
8.657,2.176213996523093e-17,8.842562710050417e-16,8.644426491201615e-15,6.31102058991697e-17,3.448599456919663e-16,4.322213245600808e-15
8.658,2.172194073089537e-17,8.826219394440528e-16,8.628415976183106e-15,6.299362811959658e-17,3.4422255638318066e-16,4.314207988091553e-15
8.658999999999999,2.168182038697731e-17,8.809908171563224e-16,8.612436970069709e-15,6.287727912223421e-17,3.4358641869096577e-16,4.3062184850348545e-15
8.66,2.1641778769562884e-17,8.793628974695969e-16,8.59648940719927e-15,6.276115843173235e-17,3.429515300131428e-16,4.298244703599634e-15
8.661,2.160181571509772e-17,8.777381737262711e-16,8.580573222054122e-15,6.264526557378337e-17,3.4231788775324574e-16,4.290286611027061e-15
8.661999999999999,2.156193106038601e-17,8.761166392833421e-16,8.564688349260681e-15,6.252960007511942e-17,3.416854893205035e-16,4.282344174630341e-15
8.663,2.1522124642589645e-17,8.744982875123768e-16,8.548834723589087e-15,6.241416146350996e-17,3.410543321298269e-16,4.274417361794544e-15
8.664,2.148239629922787e-17,8.728831117994982e-16,8.533012279953074e-15,6.229894926776081e-17,3.4042441360180436e-16,4.2665061399765376e-15
8.665,2.1442745868175636e-17,8.712711055453213e-16,8.517220953409351e-15,6.218396301770934e-17,3.397957311626753e-16,4.2586104767046755e-15
8.666,2.140317318766342e-17,8.696622621649373e-16,8.50146067915743e-15,6.206920224422392e-17,3.3916828224432556e-16,4.250730339578714e-15
8.667,2.136367809627629e-17,8.680565750878855e-16,8.485731392539345e-15,6.195466647920123e-17,3.3854206428427537e-16,4.242865696269673e-15
8.668,2.1324260432952923e-17,8.664540377581057e-16,8.47003302903921e-15,6.184035525556348e-17,3.379170747256612e-16,4.2350165145196056e-15
8.669,2.128492003698475e-17,8.648546436339071e-16,8.454365524282885e-15,6.172626810725577e-17,3.3729331101722376e-16,4.227182762141442e-15
8.67,2.124565674801559e-17,8.632583861879519e-16,8.438728814037808e-15,6.161240456924522e-17,3.3667077061330126e-16,4.219364407018905e-15
8.671,2.120647040604014e-17,8.616652589071967e-16,8.423122834212443e-15,6.14987641775164e-17,3.3604945097380674e-16,4.2115614171062214e-15
8.671999999999999,2.1167360851403827e-17,8.6007525529288e-16,8.407547520856129e-15,6.13853464690711e-17,3.3542934956422326e-16,4.2037737604280645e-15
8.673,2.112832792480148e-17,8.584883688604763e-16,8.392002810158645e-15,6.12721509819243e-17,3.3481046385558576e-16,4.1960014050793224e-15
8.674,2.108937146727702e-17,8.569045931396772e-16,8.376488638450017e-15,6.115917725510336e-17,3.341927913244741e-16,4.188244319225009e-15
8.674999999999999,2.105049132022215e-17,8.553239216743389e-16,8.361004942200001e-15,6.104642482864423e-17,3.335763294529921e-16,4.1805024711000006e-15
8.676,2.1011687325375885e-17,8.537463480224667e-16,8.345551658017914e-15,6.093389324359006e-17,3.3296107572876202e-16,4.172775829008957e-15
8.677,2.097295932482375e-17,8.521718657561792e-16,8.330128722652305e-15,6.082158204198887e-17,3.323470276449099e-16,4.165064361326153e-15
8.677999999999999,2.0934307160996816e-17,8.506004684616696e-16,8.314736072990555e-15,6.070949076689076e-17,3.317341827000512e-16,4.1573680364952775e-15
8.679,2.0895730676670866e-17,8.490321497391716e-16,8.299373646058536e-15,6.059761896234549e-17,3.3112253839827693e-16,4.149686823029268e-15
8.68,2.0857229714965968e-17,8.47466903202942e-16,8.284041379020468e-15,6.04859661734013e-17,3.3051209224914745e-16,4.142020689510234e-15
8.681,2.0818804119345226e-17,8.459047224812105e-16,8.26873920917839e-15,6.037453194610115e-17,3.29902841767672e-16,4.134369604589195e-15
8.682,2.078045373361427e-17,8.443456012161574e-16,8.25346707397195e-15,6.026331582748138e-17,3.2929478447430137e-16,4.126733536985975e-15
8.683,2.0742178401920433e-17,8.42789533063883e-16,8.238224910978103e-15,6.015231736556925e-17,3.2868791789491447e-16,4.1191124554890515e-15
8.684,2.0703977968751844e-17,8.412365116943668e-16,8.223012657910715e-15,6.004153610938035e-17,3.2808223956080306e-16,4.1115063289553575e-15
8.685,2.0665852278936732e-17,8.396865307914415e-16,8.207830252620299e-15,5.993097160891652e-17,3.2747774700866223e-16,4.1039151263101496e-15
8.686,2.062780117764272e-17,8.381395840527645e-16,8.192677633093723e-15,5.982062341516389e-17,3.2687443778057817e-16,4.096338816546861e-15
8.687,2.05898245103759e-17,8.365956651897786e-16,8.17755473745384e-15,5.971049108009011e-17,3.2627230942401366e-16,4.08877736872692e-15
8.687999999999999,2.0551922122980088e-17,8.350547679276829e-16,8.162461503959202e-15,5.960057415664226e-17,3.2567135949179636e-16,4.081230751979601e-15
8.689,2.051409386163604e-17,8.335168860053994e-16,8.147397871003701e-15,5.949087219874452e-17,3.250715855421058e-16,4.0736989355018505e-15
8.69,2.047633957286088e-17,8.319820131755535e-16,8.132363777116402e-15,5.938138476129657e-17,3.2447298513846588e-16,4.0661818885582e-15
8.690999999999999,2.043865910350701e-17,8.304501432044228e-16,8.117359160961036e-15,5.927211140017034e-17,3.238755558497249e-16,4.0586795804805165e-15
8.692,2.040105230076138e-17,8.289212698719147e-16,8.102383961335762e-15,5.916305167220801e-17,3.232792952500467e-16,4.051191980667881e-15
8.693,2.0363519012145136e-17,8.273953869715463e-16,8.087438117172987e-15,5.905420513522089e-17,3.2268420091890303e-16,4.043719058586493e-15
8.693999999999999,2.0326059085512293e-17,8.258724883103943e-16,8.072521567538859e-15,5.894557134798566e-17,3.2209027044105383e-16,4.036260783769429e-15
8.695,2.0288672369049165e-17,8.243525677090703e-16,8.057634251633017e-15,5.883714987024258e-17,3.214975014065375e-16,4.0288171258165085e-15
8.696,2.0251358711273953e-17,8.228356190017021e-16,8.042776108788428e-15,5.872894026269444e-17,3.2090589141066377e-16,4.021388054394214e-15
8.697,2.0214117961035332e-17,8.213216360358792e-16,8.027947078470835e-15,5.862094208700246e-17,3.2031543805399293e-16,4.0139735392354165e-15
8.698,2.0176949967512227e-17,8.198106126726425e-16,8.01314710027864e-15,5.851315490578544e-17,3.1972613894233062e-16,4.00657355013932e-15
8.699,2.013985458021289e-17,8.183025427864459e-16,7.99837611394255e-15,5.840557828261738e-17,3.191379916867139e-16,3.999188056971275e-15
8.7,2.010283164897403e-17,8.167974202651215e-16,7.98363405932522e-15,5.829821178202469e-17,3.185509939033974e-16,3.9918170296626105e-15
8.701,2.0065881023960087e-17,8.152952390098496e-16,7.968920876420965e-15,5.819105496948424e-17,3.1796514321384137e-16,3.9844604382104824e-15
8.702,2.0029002555662746e-17,8.137959929351407e-16,7.954236505355559e-15,5.808410741142195e-17,3.173804372447048e-16,3.97711825267778e-15
8.703,1.9992196094899846e-17,8.122996759687883e-16,7.939580886385801e-15,5.797736867520956e-17,3.167968736278274e-16,3.969790443192901e-15
8.703999999999999,1.995546149281473e-17,8.108062820518434e-16,7.924953959899247e-15,5.787083832916271e-17,3.162144500002189e-16,3.9624769799496235e-15
8.705,1.9918798600875518e-17,8.093158051385864e-16,7.910355666413914e-15,5.776451594253899e-17,3.1563316400404875e-16,3.955177833206958e-15
8.706,1.988220727087455e-17,8.078282391965036e-16,7.895785946578079e-15,5.765840108553621e-17,3.1505301328663643e-16,3.94789297328904e-15
8.706999999999999,1.9845687354927313e-17,8.063435782062398e-16,7.8812447411698e-15,5.75524933292892e-17,3.144739955004335e-16,3.9406223705849e-15
8.708,1.9809238705471748e-17,8.048618161615778e-16,7.8667319910967e-15,5.744679224586808e-17,3.138961083030153e-16,3.93336599554835e-15
8.709,1.977286117526797e-17,8.033829470694184e-16,7.852247637395784e-15,5.734129740827711e-17,3.133193493570732e-16,3.926123818697893e-15
8.709999999999999,1.9736554617396812e-17,8.019069649497284e-16,7.837791621232915e-15,5.723600839045077e-17,3.1274371633039405e-16,3.918895810616458e-15
8.711,1.9700318885259505e-17,8.004338638355215e-16,7.823363883902648e-15,5.713092476725258e-17,3.1216920689585334e-16,3.911681941951324e-15
8.712,1.9664153832577143e-17,7.989636377728414e-16,7.808964366828011e-15,5.70260461144737e-17,3.1159581873140816e-16,3.904482183414006e-15
8.713,1.9628059313389445e-17,7.974962808207075e-16,7.794593011560047e-15,5.692137200882939e-17,3.11023549520076e-16,3.8972965057800236e-15
8.714,1.9592035182054258e-17,7.960317870510995e-16,7.780249759777565e-15,5.681690202795735e-17,3.1045239694992883e-16,3.890124879888783e-15
8.715,1.9556081293247e-17,7.945701505489265e-16,7.76593455328694e-15,5.67126357504163e-17,3.098823587140814e-16,3.88296727664347e-15
8.716,1.9520197501959708e-17,7.931113654119982e-16,7.751647334021733e-15,5.660857275568315e-17,3.0931343251067927e-16,3.875823667010867e-15
8.716999999999999,1.9484383663500262e-17,7.916554257509856e-16,7.73738804404236e-15,5.650471262415076e-17,3.087456160428844e-16,3.868694022021181e-15
8.718,1.94486396334919e-17,7.902023256894044e-16,7.723156625535923e-15,5.64010549371265e-17,3.0817890701886773e-16,3.861578312767962e-15
8.719,1.941296526787242e-17,7.887520593635821e-16,7.708953020815845e-15,5.629759927683002e-17,3.0761330315179704e-16,3.854476510407923e-15
8.719999999999999,1.93773604228932e-17,7.873046209226197e-16,7.694777172321556e-15,5.619434522639027e-17,3.0704880215982163e-16,3.847388586160778e-15
8.721,1.9341824955118848e-17,7.858600045283723e-16,7.68062902261823e-15,5.609129236984466e-17,3.064854017660652e-16,3.840314511309115e-15
8.722,1.9306358721426357e-17,7.844182043554214e-16,7.66650851439657e-15,5.598844029213644e-17,3.059230996986144e-16,3.833254257198285e-15
8.722999999999999,1.927096157900419e-17,7.829792145910324e-16,7.652415590472356e-15,5.588578857911216e-17,3.0536189369050263e-16,3.826207795236178e-15
8.724,1.9235633385351832e-17,7.815430294351388e-16,7.638350193786291e-15,5.578333681752031e-17,3.0480178147970413e-16,3.8191750968931454e-15
8.725,1.9200373998279003e-17,7.801096431003094e-16,7.624312267403698e-15,5.56810845950091e-17,3.0424276080912056e-16,3.812156133701849e-15
8.725999999999999,1.9165183275904882e-17,7.786790498117178e-16,7.610301754514191e-15,5.557903150012415e-17,3.0368482942656986e-16,3.805150877257095e-15
8.727,1.9130061076657338e-17,7.772512438071088e-16,7.59631859843135e-15,5.547717712230629e-17,3.0312798508477245e-16,3.798159299215675e-15
8.728,1.9095007259272584e-17,7.758262193367851e-16,7.582362742592613e-15,5.53755210518905e-17,3.025722255413462e-16,3.7911813712963075e-15
8.729,1.9060021682793924e-17,7.744039706635597e-16,7.56843413055877e-15,5.527406288010238e-17,3.0201754855878827e-16,3.784217065279385e-15
8.73,1.9025104206571434e-17,7.729844920627364e-16,7.554532706013786e-15,5.517280219905715e-17,3.0146395190446726e-16,3.777266353006894e-15
8.731,1.8990254690261265e-17,7.715677778220878e-16,7.540658412764607e-15,5.507173860175765e-17,3.009114333506142e-16,3.770329206382303e-15
8.732,1.895547299382467e-17,7.701538222418111e-16,7.526811194740668e-15,5.497087168209155e-17,3.0035999067430634e-16,3.763405597370334e-15
8.732999999999999,1.8920758977527607e-17,7.687426196345131e-16,7.512990995993808e-15,5.487020103483005e-17,2.998096216574601e-16,3.756495497996903e-15
8.734,1.8886112501939742e-17,7.673341643251715e-16,7.499197760697827e-15,5.476972625562525e-17,2.9926032408681693e-16,3.749598880348914e-15
8.735,1.8851533427934164e-17,7.659284506511222e-16,7.485431433148414e-15,5.466944694100907e-17,2.987120957539376e-16,3.742715716574206e-15
8.735999999999999,1.881702161668619e-17,7.645254729620091e-16,7.47169195776261e-15,5.456936268838996e-17,2.9816493445518357e-16,3.735845978881305e-15
8.737,1.878257692967304e-17,7.631252256197704e-16,7.457979279078703e-15,5.44694730960518e-17,2.9761883799171047e-16,3.7289896395393525e-15
8.738,1.8748199228673128e-17,7.617277029986141e-16,7.444293341755979e-15,5.436977776315207e-17,2.9707380416945955e-16,3.7221466708779885e-15
8.738999999999999,1.8713888375765125e-17,7.603328994849776e-16,7.430634090574276e-15,5.427027628971886e-17,2.965298307991413e-16,3.715317045287137e-15
8.74,1.8679644233327427e-17,7.589408094775022e-16,7.417001470433807e-15,5.417096827664954e-17,2.959869156962259e-16,3.708500735216904e-15
8.741,1.864546666403765e-17,7.575514273870176e-16,7.403395426354965e-15,5.4071853325709173e-17,2.954450566809369e-16,3.701697713177483e-15
8.741999999999999,1.8611355530871565e-17,7.561647476364969e-16,7.389815903477893e-15,5.397293103952753e-17,2.949042515782338e-16,3.694907951738946e-15
8.743,1.8577310697102634e-17,7.547807646610365e-16,7.376262847062249e-15,5.387420102159763e-17,2.9436449821780415e-16,3.6881314235311244e-15
8.744,1.854333202630149e-17,7.533994729078365e-16,7.362736202487062e-15,5.377566287627433e-17,2.938257944340563e-16,3.6813681012435316e-15
8.745,1.850941938233488e-17,7.520208668361569e-16,7.349235915250267e-15,5.3677316208771147e-17,2.932881380661012e-16,3.6746179576251336e-15
8.746,1.847557262936523e-17,7.506449409172998e-16,7.335761930968555e-15,5.357916062515918e-17,2.927515269577469e-16,3.6678809654842775e-15
8.747,1.8441791631850073e-17,7.49271689634586e-16,7.322314195377105e-15,5.348119573236523e-17,2.922159589574885e-16,3.6611570976885526e-15
8.748,1.840807625454103e-17,7.479011074833135e-16,7.308892654329207e-15,5.338342113816899e-17,2.916814319184923e-16,3.6544463271646035e-15
8.748999999999999,1.8374426362483397e-17,7.465331889707417e-16,7.295497253796096e-15,5.328583645120185e-17,2.9114794369858923e-16,3.647748626898047e-15
8.75,1.8340841821015443e-17,7.451679286160619e-16,7.282127939866634e-15,5.3188441280944775e-17,2.906154921602642e-16,3.641063969933318e-15
8.751,1.8307322495767728e-17,7.438053209503693e-16,7.268784658747088e-15,5.309123523772643e-17,2.9008407517064405e-16,3.634392329373544e-15
8.751999999999999,1.8273868252662376e-17,7.424453605166321e-16,7.255467356760786e-15,5.299421793272087e-17,2.8955369060148654e-16,3.6277336783803924e-15
8.753,1.8240478957912394e-17,7.410880418696684e-16,7.242175980347874e-15,5.2897388977945946e-17,2.890243363291707e-16,3.621087990173937e-15
8.754,1.8207154478021227e-17,7.397333595761219e-16,7.228910476065121e-15,5.2800747986261563e-17,2.8849601023468753e-16,3.61445523803256e-15
8.754999999999999,1.8173894679781806e-17,7.383813082144274e-16,7.215670790585554e-15,5.2704294571367246e-17,2.879687102036267e-16,3.607835395292777e-15
8.756,1.814069943027594e-17,7.37031882374786e-16,7.202456870698198e-15,5.260802834780023e-17,2.8744243412616655e-16,3.601228435349099e-15
8.757,1.810756859687396e-17,7.356850766591471e-16,7.189268663307924e-15,5.251194893093449e-17,2.869171798970674e-16,3.594634331653962e-15
8.758,1.807450204723365e-17,7.34340885681168e-16,7.176106115435048e-15,5.2416055936977594e-17,2.863929454156555e-16,3.588053057717523e-15
8.759,1.804149964929971e-17,7.329993040661916e-16,7.16296917421509e-15,5.2320348982969174e-17,2.8586972858581477e-16,3.5814845871075444e-15
8.76,1.800856127130343e-17,7.316603264512331e-16,7.149857786898644e-15,5.222482768677996e-17,2.853475273159809e-16,3.574928893449322e-15
8.761,1.7975686781761536e-17,7.303239474849294e-16,7.136771900850913e-15,5.212949166710845e-17,2.8482633951912243e-16,3.5683859504254575e-15
8.762,1.794287604947575e-17,7.289901618275281e-16,7.123711463551573e-15,5.203434054347966e-17,2.843061631127359e-16,3.5618557317757865e-15
8.763,1.7910128943532395e-17,7.276589641508654e-16,7.110676422594532e-15,5.193937393624395e-17,2.8378699601883755e-16,3.555338211297266e-15
8.764,1.7877445333301268e-17,7.263303491383228e-16,7.097666725687549e-15,5.1844591466573676e-17,2.8326883616394585e-16,3.5488333628437752e-15
8.764999999999999,1.7844825088435354e-17,7.250043114848156e-16,7.0846823206520955e-15,5.1749992756462524e-17,2.827516814790781e-16,3.542341160326048e-15
8.766,1.7812268078869986e-17,7.236808458967558e-16,7.0717231554229934e-15,5.165557742872296e-17,2.822355298997348e-16,3.535861577711497e-15
8.767,1.777977417482239e-17,7.223599470920392e-16,7.0587891780482696e-15,5.1561345106984926e-17,2.817203793658952e-16,3.5293945890241344e-15
8.767999999999999,1.774734324679085e-17,7.210416098000054e-16,7.045880336688801e-15,5.1467295415693466e-17,2.8120622782200215e-16,3.5229401683444006e-15
8.769,1.771497516555407e-17,7.197258287614148e-16,7.032996579618046e-15,5.1373427980106795e-17,2.806930732169518e-16,3.516498289809023e-15
8.77,1.768266980217086e-17,7.184125987284363e-16,7.020137855221945e-15,5.127974242629548e-17,2.801809135040902e-16,3.510068927610973e-15
8.770999999999999,1.7650427027978983e-17,7.171019144645983e-16,7.007304111998435e-15,5.1186238381139036e-17,2.7966974664119337e-16,3.5036520559992182e-15
8.772,1.761824671459489e-17,7.157937707447793e-16,6.994495298557346e-15,5.109291547232516e-17,2.7915957059046393e-16,3.4972476492786733e-15
8.773,1.7586128733913028e-17,7.144881623551803e-16,6.981711363620143e-15,5.099977332834778e-17,2.786503833185204e-16,3.490855681810071e-15
8.774,1.7554072958105095e-17,7.131850840932919e-16,6.968952256019582e-15,5.090681157850477e-17,2.7814218279638384e-16,3.484476128009791e-15
8.775,1.75220792596194e-17,7.11884530767871e-16,6.956217924699502e-15,5.0814029852896265e-17,2.776349669994697e-16,3.4781089623497514e-15
8.776,1.7490147511180513e-17,7.105864971989247e-16,6.943508318714646e-15,5.0721427782423485e-17,2.771287339075807e-16,3.4717541593573238e-15
8.777,1.7458277585788247e-17,7.092909782176696e-16,6.930823387230278e-15,5.0629004998785915e-17,2.7662348150489117e-16,3.46541169361514e-15
8.778,1.742646935671723e-17,7.079979686665147e-16,6.918163079521988e-15,5.0536761134479956e-17,2.7611920777994074e-16,3.4590815397609944e-15
