"ma GeV","|cGeff|","P_Drell-Yan,FNAL (DUNE)","P_Drell-Yan,SPS (SHiP)","P_Drell-Yan,LHC"
3.632,3.3700350173698155,9.597912288607382e-6,0.00017959450479814818,0.01840343967454214
3.633,3.370409949754316,9.583096697513257e-6,0.00017942321305437021,0.018411246002876133
3.634,3.3707844071533013,9.568305696733197e-6,0.0001792520877806895,0.018419048973756683
3.635,3.3711583902599154,9.553539245319342e-6,0.00017908112887195544,0.01842684859008153
3.636,3.3715318997658232,9.538797302380026e-6,0.00017891033622276331,0.018434644854742888
3.637,3.3719049363612177,9.524079827079656e-6,0.00017873970972745717,0.018442437770627523
3.638,3.3722775007348216,9.509386778638919e-6,0.00017856924928013202,0.01845022734061685
3.639,3.3726495935738994,9.49471811633458e-6,0.00017839895477463356,0.01845801356758691
3.64,3.373021215564246,9.480073799499671e-6,0.00017822882610456353,0.018465796454408188
3.641,3.373392367390213,9.465453787523415e-6,0.0001780588631632792,0.018473576003946095
3.642,3.373763049734692,9.450858039851189e-6,0.00017788906584389506,0.018481352219060446
3.643,3.3741332632791283,9.436286515984655e-6,0.00017771943403928678,0.01848912510260587
3.644,3.3745030087035284,9.421739175481676e-6,0.00017754996764209142,0.018496894657431606
3.645,3.3748722866864633,9.407215977956392e-6,0.00017738066654471017,0.01850466088638181
3.646,3.375241097905054,9.392716883079108e-6,0.00017721153063930852,0.018512423792294886
3.647,3.37560944303501,9.378241850576457e-6,0.00017704255981782147,0.01852018337800452
3.648,3.3759773227506087,9.363790840231299e-6,0.0001768737539719526,0.018527939646338865
3.649,3.376344737724697,9.349363811882694e-6,0.0001767051129931753,0.018535692600120803
3.65,3.3767116886287174,9.334960725426116e-6,0.0001765366367727384,0.018543442242168064
3.651,3.377078176132688,9.320581540813156e-6,0.00017636832520166425,0.018551188575293216
3.652,3.3774442009052232,9.306226218051748e-6,0.00017620017817075183,0.01855893160230359
3.653,3.377809763613535,9.29189471720614e-6,0.00017603219557057992,0.01856667132600136
3.654,3.378174864923424,9.277586998396772e-6,0.000175864377291506,0.018574407749183536
3.655,3.378539505499302,9.263303021800351e-6,0.0001756967232236701,0.018582140874641977
3.656,3.378903686004185,9.24904274764997e-6,0.00017552923325699722,0.018589870705163478
3.657,3.379267407099695,9.23480613623491e-6,0.00017536190728119678,0.01859759724352944
3.658,3.379630669446077,9.220593147900743e-6,0.00017519474518576598,0.01860532049251664
3.659,3.3799934737021884,9.206403743049321e-6,0.00017502774685999154,0.018613040454896368
3.66,3.380355820525514,9.192237882138762e-6,0.00017486091219295097,0.01862075713343501
3.661,3.380717710572162,9.178095525683498e-6,0.0001746942410735148,0.01862847053089385
3.662,3.3810791444968684,9.163976634254166e-6,0.00017452773339034694,0.01863618065002924
3.663,3.3814401229530127,9.149881168477669e-6,0.00017436138903190884,0.018643887493592286
3.664,3.3818006465925996,9.135809089037182e-6,0.00017419520788645779,0.018651591064329273
3.665,3.382160716066292,9.121760356672196e-6,0.00017402918984205383,0.01865929136498147
3.666,3.3825203320233825,9.107734932178307e-6,0.0001738633347865549,0.018666988398285022
3.667,3.3828794951118284,9.093732776407494e-6,0.00017369764260762377,0.018674682166971223
3.668,3.3832382059782304,9.079753850267858e-6,0.0001735321131927278,0.018682372673766455
3.669,3.3835964652678494,9.065798114723806e-6,0.00017336674642913936,0.018690059921391958
3.67,3.3839542736246115,9.051865530795939e-6,0.00017320154220394022,0.018697743912564232
3.671,3.3843116316911046,9.037956059561012e-6,0.0001730365004040207,0.018705424649994886
3.672,3.3846685401085885,9.02406966215207e-6,0.00017287162091608394,0.018713102136390426
3.673,3.385024999516989,9.010206299758279e-6,0.00017270690362664303,0.018720776374452564
3.674,3.3853810105549176,8.996365933625042e-6,0.0001725423484220284,0.018728447366878263
3.675,3.385736573859659,8.982548525053829e-6,0.00017237795518838515,0.018736115116359503
3.676,3.386091690067188,8.96875403540241e-6,0.00017221372381167694,0.018743779625583466
3.677,3.386446359812162,8.954982426084609e-6,0.00017204965417768567,0.018751440897232366
3.678,3.3868005837279354,8.941233658570389e-6,0.00017188574617201557,0.01875909893398377
3.679,3.387154362446549,8.927507694385853e-6,0.0001717219996800918,0.018766753738510444
3.68,3.387507696598752,8.913804495113184e-6,0.0001715584145871647,0.018774405313480236
3.681,3.3878605868139933,8.900124022390744e-6,0.00017139499077831064,0.018782053661556282
3.682,3.3882130337204224,8.886466237912826e-6,0.0001712317281384313,0.018789698785396915
3.683,3.3885650379449075,8.872831103429911e-6,0.0001710686265522591,0.018797340687655806
3.684,3.3889166001130224,8.859218580748488e-6,0.00017090568590435618,0.01880497937098184
3.685,3.389267720849063,8.845628631731069e-6,0.00017074290607911583,0.018812614838019086
3.686,3.3896184007760444,8.832061218296182e-6,0.00017058028696076527,0.01882024709140709
3.687,3.3899686405157086,8.818516302418381e-6,0.00017041782843336733,0.01882787613378048
3.688,3.3903184406885147,8.804993846128103e-6,0.00017025553038081944,0.01883550196776941
3.689,3.390667801913669,8.79149381151195e-6,0.00017009339268685966,0.018843124595999176
3.69,3.391016724809101,8.77801616071224e-6,0.00016993141523506235,0.018850744021090583
3.691,3.391365209991486,8.76456085592736e-6,0.00016976959790884495,0.018858360245659622
3.692,3.391713258076235,8.751127859411584e-6,0.0001696079405914664,0.018865973272317822
3.693,3.392060869677505,8.737717133474978e-6,0.00016944644316603004,0.01887358310367189
3.694,3.3924080454082093,8.724328640483625e-6,0.0001692851055154842,0.018881189742324084
3.695,3.392754785880007,8.710962342859323e-6,0.000169123927522624,0.018888793190872045
3.696,3.3931010917033113,8.69761820307978e-6,0.0001689629090700926,0.018896393451908803
3.697,3.393446963487301,8.68429618367843e-6,0.0001688020500403834,0.0189039905280227
3.698,3.3937924018399155,8.67099624724457e-6,0.00016864135031584103,0.0189115844217978
3.699,3.394137407367858,8.657718356423197e-6,0.00016848080977866154,0.01891917513581333
3.7,3.3944819806766042,8.644462473915049e-6,0.0001683204283108963,0.018926762672644138
3.701,3.3948261223704006,8.631228562476594e-6,0.0001681602057944513,0.018934347034860535
3.702,3.3951698330522735,8.61801658491998e-6,0.0001680001421110897,0.018941928225028326
3.703,3.395513113324025,8.60482650411301e-6,0.00016784023714243274,0.018949506245708826
3.704,3.395855963786242,8.591658282979104e-6,0.00016768049076996096,0.018957081099458706
3.705,3.3961983850382977,8.578511884497348e-6,0.0001675209028750165,0.01896465278883039
3.706,3.396540377678357,8.565387271702412e-6,0.00016736147333880344,0.018972221316371655
3.707,3.3968819423033754,8.552284407684427e-6,0.0001672022020423898,0.018979786684626125
3.708,3.397223079509107,8.539203255589188e-6,0.00016704308886670834,0.018987348896132624
3.709,3.3975637898901048,8.526143778617904e-6,0.0001668841336925592,0.018994907953425715
3.71,3.397904074039721,8.513105940027323e-6,0.00016672533640060908,0.019002463859035642
3.711,3.398243932550123,8.500089703129639e-6,0.00016656669687139503,0.019010016615488057
3.712,3.398583366012282,8.4870950312924e-6,0.0001664082149853238,0.019017566225304375
3.713,3.398922375015983,8.474121887938674e-6,0.0001662498906226744,0.019025112691001628
3.714,3.399260960149824,8.461170236546784e-6,0.0001660917236635986,0.019032656015092266
3.715,3.3995991220012276,8.448240040650425e-6,0.00016593371398812288,0.019040196200084708
3.7159999999999997,3.3999368611564385,8.435331263838632e-6,0.00016577586147615,0.019047733248482867
3.717,3.4002741782005224,8.422443869755668e-6,0.00016561816600745878,0.019055267162786233
3.718,3.4006110737173807,8.409577822101085e-6,0.0001654606274617071,0.01906279794549016
3.719,3.400947548289741,8.39673308462964e-6,0.00016530324571843263,0.01907032559908556
3.7199999999999998,3.40128360249917,8.383909621151267e-6,0.00016514602065705373,0.019077850126059195
3.721,3.4016192369260714,8.371107395531031e-6,0.0001649889521568705,0.01908537152889335
3.722,3.401954452149688,8.35832637168915e-6,0.00016483204009706722,0.019092889810066172
3.723,3.4022892487481164,8.345566513600962e-6,0.00016467528435671334,0.019100404972051593
3.7239999999999998,3.402623627298293,8.332827785296817e-6,0.00016451868481476357,0.019107917017319148
3.725,3.402957588376007,8.32011015086208e-6,0.0001643622413500601,0.019115425948334118
3.726,3.4032911325558963,8.307413574437126e-6,0.00016420595384133288,0.019122931767557697
3.727,3.403624260411473,8.294738020217315e-6,0.0001640498221672039,0.019130434477446938
3.7279999999999998,3.403956972515092,8.282083452452839e-6,0.00016389384620618322,0.019137934080454395
3.729,3.404289269437977,8.269449835448911e-6,0.00016373802583667503,0.01914543057902861
3.73,3.4046211517502245,8.256837133565496e-6,0.00016358236093697685,0.019152923975613953
3.731,3.40495262002079,8.244245311217407e-6,0.0001634268513852797,0.019160414272650576
3.7319999999999998,3.405283674817513,8.231674332874258e-6,0.0001632714970596722,0.01916790147257445
3.733,3.4056143167070965,8.219124163060349e-6,0.00016311629783813766,0.01917538557781751
3.734,3.4059445462551285,8.206594766354784e-6,0.00016296125359856005,0.019182866590807375
3.735,3.4062743640260846,8.194086107391296e-6,0.00016280636421872147,0.019190344513967682
3.7359999999999998,3.406603770583316,8.181598150858226e-6,0.00016265162957630468,0.019197819349717926
3.737,3.406932766489062,8.16913086149859e-6,0.00016249704954889466,0.019205291100473306
3.738,3.407261352304457,8.156684204109848e-6,0.00016234262401397886,0.01921275976864532
3.739,3.407589528589526,8.144258143544134e-6,0.00016218835284894907,0.019220225356640985
3.7399999999999998,3.4079172959031925,8.131852644707984e-6,0.00016203423593110292,0.01922768786686339
3.741,3.40824465480328,8.11946767256237e-6,0.00016188027313764338,0.019235147301711737
3.742,3.4085716058465096,8.107103192122736e-6,0.000161726464345682,0.01924260366358076
3.743,3.408898149588512,8.094759168458838e-6,0.0001615728094322379,0.019250056954861625
3.7439999999999998,3.4092242865838243,8.082435566694803e-6,0.00016141930827424122,0.01925750717794114
3.745,3.409550017385899,8.070132352009044e-6,0.00016126596074853255,0.01926495433520213
3.746,3.4098753425470956,8.057849489634234e-6,0.00016111276673186426,0.019272398429023587
3.747,3.4102002626186976,8.045586944857243e-6,0.00016095972610090275,0.019279839461780305
3.7479999999999998,3.4105247781509007,8.033344683019119e-6,0.00016080683873222806,0.0192872774358432
3.749,3.4108488896928333,8.021122669515045e-6,0.0001606541045023358,0.01929471235357918
3.75,3.411172597792537,8.008920869794315e-6,0.00016050152328763793,0.0193021442173511
3.751,3.4114959029969913,7.996739249360214e-6,0.00016034909496446417,0.01930957302951789
3.752,3.4118188058521057,7.984577773770144e-6,0.00016019681940906386,0.01931699879243475
3.753,3.4121413069027184,7.97243640863534e-6,0.00016004469649760381,0.019324421508452563
3.754,3.41246340669261,7.96031511962106e-6,0.0001598927261061744,0.01933184117991861
3.755,3.412785105764499,7.948213872446406e-6,0.00015974090811078585,0.019339257809176048
3.756,3.4131064046600446,7.936132632884362e-6,0.00015958924238737237,0.019346671398564223
3.757,3.413427303919856,7.924071366761646e-6,0.0001594377288117923,0.019354081950418465
3.758,3.4137478040834828,7.912030039958763e-6,0.00015928636725982836,0.019361489467070375
3.759,3.4140679056894307,7.900008618409904e-6,0.00015913515760719008,0.019368893950847635
3.76,3.414387609275159,7.888007068102974e-6,0.00015898409972951356,0.019376295404073884
3.761,3.4147069153770815,7.876025355079482e-6,0.00015883319350236348,0.019383693829069137
3.762,3.415025824530572,7.8640634454345e-6,0.0001586824388012344,0.019391089228149423
3.763,3.415344337269962,7.852121305316644e-6,0.00015853183550154987,0.01939848160362688
3.764,3.415662454128557,7.840198900928013e-6,0.00015838138347866538,0.019405870957810063
3.765,3.4159801756386217,7.828296198524167e-6,0.00015823108260786908,0.01941325729300334
3.766,3.4162975023313877,7.81641316441405e-6,0.00015808093276438185,0.019420640611507587
3.767,3.4166144347370726,7.804549764959965e-6,0.0001579309338233591,0.01942802091561981
3.768,3.416930973384853,7.792705966577536e-6,0.00015778108565989174,0.019435398207633008
3.769,3.4172471188028952,7.780881735735654e-6,0.00015763138814900695,0.01944277248983668
3.77,3.4175628715183426,7.769077038956382e-6,0.0001574818411656692,0.0194501437645164
3.771,3.4178782320573173,7.757291842814974e-6,0.00015733244458478047,0.019457512033953874
3.772,3.4181932009449327,7.745526113939855e-6,0.00015718319828118292,0.019464877300427386
3.773,3.4185077787052918,7.733779819012436e-6,0.00015703410212965905,0.019472239566211063
3.774,3.4188219658614822,7.722052924767264e-6,0.00015688515600493204,0.01947959883357565
3.775,3.4191357629355905,7.710345397991803e-6,0.0001567363597816676,0.019486955104788022
3.776,3.419449170448699,7.698657205526468e-6,0.0001565877133344744,0.019494308382111213
3.777,3.419762188920886,7.686988314264534e-6,0.00015643921653790474,0.01950165866780479
3.778,3.4200748188712358,7.675338691152147e-6,0.00015629086926645684,0.019509005964124346
3.779,3.4203870608178284,7.663708303188238e-6,0.0001561426713945741,0.019516350273322082
3.78,3.4206989152777654,7.652097117424495e-6,0.0001559946227966474,0.01952369159764633
3.781,3.4210103827671423,7.640505100965253e-6,0.00015584672334701478,0.01953102993934177
3.782,3.4213214638010734,7.628932220967571e-6,0.00015569897291996395,0.01953836530064942
3.783,3.421632158893689,7.617378444641036e-6,0.00015555137138973177,0.01954569768380669
3.784,3.421942468558131,7.605843739247784e-6,0.00015540391863050527,0.01955302709104733
3.785,3.422252393306567,7.5943280721024965e-6,0.000155256614516424,0.019560353524601476
3.786,3.4225619336501785,7.582831410572266e-6,0.00015510945892157905,0.01956767698669556
3.787,3.422871090099179,7.5713537220766096e-6,0.00015496245172001545,0.019574997479552422
3.788,3.4231798631628076,7.559894974087373e-6,0.00015481559278573238,0.01958231500539129
3.789,3.4234882533493267,7.548455134128684e-6,0.00015466888199268294,0.019589629566427992
3.79,3.423796261166037,7.537034169776981e-6,0.0001545223192147784,0.019596941164874364
3.791,3.4241038871192733,7.525632048660852e-6,0.00015437590432588536,0.019604249802938994
3.792,3.4244111317144026,7.5142487384610176e-6,0.00015422963719982855,0.019611555482826785
3.793,3.4247179954558358,7.502884206910334e-6,0.0001540835177103914,0.01961885820673906
3.794,3.425024478847025,7.491538421793693e-6,0.00015393754573131679,0.0196261579768736
3.795,3.425330582390463,7.480211350947965e-6,0.00015379172113630818,0.019633454795424693
3.796,3.4256363065876934,7.468902962261957e-6,0.00015364604379902968,0.01964074866458298
3.797,3.4259416519393078,7.457613223676425e-6,0.00015350051359310863,0.019648039586535677
3.798,3.426246618944945,7.446342103183878e-6,0.0001533551303921338,0.019655327563466326
3.799,3.4265512081033056,7.435089568828689e-6,0.00015320989406965952,0.019662612597555112
3.8,3.426855419912142,7.4238555887069324e-6,0.0001530648044992034,0.019669894690978785
3.801,3.4271592548682595,7.412640130966301e-6,0.00015291986155424836,0.01967717384591025
3.802,3.427462713467539,7.401443163806274e-6,0.0001527750651082453,0.01968445006451935
3.803,3.4277657962049104,7.390264655477744e-6,0.00015263041503461007,0.0196917233489722
3.804,3.4280685035743774,7.37910457428324e-6,0.0001524859112067283,0.019698993701431383
3.805,3.4283708360690124,7.367962888576701e-6,0.00015234155349795348,0.019706261124056292
3.806,3.42867279418095,7.356839566763539e-6,0.00015219734178160879,0.019713525619002633
3.807,3.428974378401409,7.345734577300445e-6,0.00015205327593098772,0.019720787188422753
3.808,3.4292755892206777,7.334647888695528e-6,0.00015190935581935587,0.019728045834465482
3.809,3.4295764271281173,7.3235794695080635e-6,0.0001517655813199493,0.019735301559276386
3.81,3.4298768926121763,7.312529288348598e-6,0.00015162195230597844,0.0197425543649974
3.811,3.4301769861603866,7.301497313878769e-6,0.00015147846865062626,0.019749804253767284
3.812,3.4304767082593557,7.2904835148113805e-6,0.00015133513022705047,0.01975705122772108
3.813,3.4307760593947876,7.279487859910208e-6,0.00015119193690838395,0.019764295288990888
3.814,3.4310750400514696,7.268510317990072e-6,0.0001510488885677362,0.019771536439704984
3.815,3.43137365071328,7.257550857916684e-6,0.00015090598507819177,0.019778774681988392
3.816,3.431671891863194,7.246609448606668e-6,0.000150763226312815,0.019786010017962884
3.817,3.4319697639832816,7.235686059027439e-6,0.00015062061214464638,0.019793242449746763
3.818,3.432267267554712,7.22478065819722e-6,0.00015047814244670724,0.019800471979455014
3.819,3.4325644030577505,7.2138932151849015e-6,0.00015033581709199685,0.019807698609199276
3.82,3.43286117097177,7.203023699110071e-6,0.00015019363595349678,0.0198149223410877
3.821,3.4331575717752476,7.192172079142907e-6,0.00015005159890416918,0.019822143177225495
3.822,3.4334536059457657,7.181338324504136e-6,0.00014990970581695817,0.019829361119714006
3.823,3.4337492739600166,7.170522404464972e-6,0.00014976795656479054,0.01983657617065174
3.824,3.434044576293804,7.159724288347051e-6,0.00014962635102057714,0.019843788332133603
3.825,3.4343395134220476,7.148943945522453e-6,0.00014948488905721302,0.01985099760625133
3.826,3.434634085818782,7.138181345413501e-6,0.00014934357054757766,0.01985820399509326
3.827,3.4349282939571575,7.127436457492846e-6,0.0001492023953645372,0.01986540750074459
3.828,3.4352221383094474,7.116709251283323e-6,0.0001490613633809432,0.01987260812528717
3.829,3.4355156193470533,7.105999696357921e-6,0.00014892047446963532,0.019879805870799506
3.83,3.435808737540485,7.095307762339752e-6,0.0001487797285034406,0.01988700073935697
3.831,3.4361014933593976,7.084633418901962e-6,0.00014863912535517535,0.019894192733031557
3.832,3.4363938872725632,7.07397663576766e-6,0.00014849866489764375,0.019901381853892126
3.833,3.4366859197478936,7.063337382709905e-6,0.0001483583470036418,0.0199085681040043
3.834,3.4369775912524276,7.052715629551651e-6,0.00014821817154595516,0.01991575148543025
3.835,3.43726890225234,7.0421113461655985e-6,0.00014807813839736082,0.01992293200022915
3.836,3.4375598532129494,7.031524502474311e-6,0.00014793824743062917,0.01993010965045706
3.837,3.4378504445987095,7.020955068449949e-6,0.0001477984985185215,0.019937284438166468
3.838,3.438140676873214,7.010403014114409e-6,0.000147658891533794,0.019944456365406933
3.839,3.4384305504992008,6.999868309539084e-6,0.00014751942634919665,0.01995162543422473
3.84,3.4387200659385635,6.9893509248449575e-6,0.00014738010283747412,0.01995879164666294
3.8409999999999997,3.4390092236523286,6.978850830202454e-6,0.00014724092087136645,0.01996595500476155
3.842,3.4392980241006894,6.968367995831452e-6,0.00014710188032361076,0.019973115510557235
3.843,3.4395864677429784,6.957902392001127e-6,0.00014696298106694022,0.01998027316608365
3.844,3.4398745550376884,6.947453989030004e-6,0.00014682422297408547,0.019987427973371153
3.8449999999999998,3.440162286442466,6.937022757285824e-6,0.0001466856059177758,0.019994579934447105
3.846,3.4404496624141223,6.926608667185505e-6,0.00014654712977073896,0.0200017290513355
3.847,3.4407366834086224,6.916211689195107e-6,0.00014640879440570297,0.020008875326057513
3.848,3.4410233498810983,6.905831793829716e-6,0.0001462705996953947,0.02001601876063085
3.8489999999999998,3.4413096622858452,6.895468951653492e-6,0.00014613254551254328,0.020023159357070417
3.85,3.4415956210763263,6.88512313327947e-6,0.00014599463172987773,0.020030297117387744
3.851,3.4418812267051706,6.874794309369619e-6,0.00014585685822013033,0.020037432043591274
3.852,3.442166479624181,6.864482450634729e-6,0.0001457192248560357,0.0200445641376866
3.8529999999999998,3.4424513802843335,6.8541875278343416e-6,0.00014558173151033152,0.020051693401675966
3.854,3.442735929135776,6.843909511776726e-6,0.0001454443780557597,0.020058819837558636
3.855,3.4430201266278395,6.833648373318856e-6,0.00014530716436506709,0.02006594344733074
3.856,3.4433039732090256,6.823404083366201e-6,0.00014517009031100493,0.02007306423298542
3.8569999999999998,3.4435874693270243,6.813176612872841e-6,0.00014503315576633113,0.02008018219651269
3.858,3.443870615428704,6.802965932841287e-6,0.00014489636060380896,0.020087297339899526
3.859,3.444153411960116,6.792772014322516e-6,0.00014475970469620992,0.020094409665129796
3.86,3.4444358593665085,6.7825948284158105e-6,0.0001446231879163123,0.020101519174184467
3.8609999999999998,3.444717958092306,6.772434346268778e-6,0.0001444868101369034,0.020108625869041264
3.862,3.4449997085811344,6.762290539077266e-6,0.00014435057123077857,0.02011572975167511
3.863,3.445281111275804,6.752163378085315e-6,0.00014421447107074335,0.02012283082405769
3.864,3.4455621666183234,6.74205283458504e-6,0.00014407850952961228,0.020129929088157795
3.8649999999999998,3.4458428750499013,6.731958879916662e-6,0.0001439426864802122,0.020137024545941216
3.866,3.4461232370109385,6.721881485468355e-6,0.0001438070017953795,0.020144117199370665
3.867,3.446403252941038,6.711820622676287e-6,0.00014367145534796292,0.020151207050405937
3.868,3.4466829232790124,6.701776263024475e-6,0.00014353604701082472,0.020158294101003744
3.8689999999999998,3.446962248462868,6.691748378044769e-6,0.00014340077665683844,0.02016537835311792
3.87,3.4472412289298244,6.681736939316754e-6,0.0001432656441588919,0.020172459808699212
3.871,3.4475198651163073,6.671741918467732e-6,0.00014313064938988694,0.02017953846969554
3.872,3.44779815745795,6.661763287172655e-6,0.00014299579222274024,0.020186614338051724
3.8729999999999998,3.4480761063895997,6.651801017154024e-6,0.00014286107253038343,0.02019368741570971
3.874,3.4483537123453254,6.641855080181899e-6,0.00014272649018576449,0.020200757704608385
3.875,3.448630975758395,6.631925448073762e-6,0.0001425920450618469,0.020207825206683874
3.876,3.44890789706131,6.622012092694526e-6,0.00014245773703161184,0.020214889923869207
3.877,3.4491844766857795,6.612114985956405e-6,0.00014232356596805739,0.020221951858094542
3.878,3.4494607150627465,6.602234099818915e-6,0.0001421895317442002,0.02022901101128711
3.879,3.449736612622365,6.592369406288796e-6,0.00014205563423307514,0.0202360673853712
3.88,3.450012169794022,6.582520877419919e-6,0.00014192187330773606,0.020243120982268395
3.881,3.450287387006323,6.572688485313244e-6,0.00014178824884125617,0.02025017180389692
3.882,3.4505622646871137,6.562872202116825e-6,0.00014165476070672982,0.02025721985217256
3.883,3.4508368032634618,6.5530720000256186e-6,0.00014152140877727158,0.02026426512900791
3.884,3.451111003161668,6.543287851281494e-6,0.0001413881929260164,0.020271307636312918
3.885,3.451384864807276,6.533519728173275e-6,0.00014125511302612268,0.020278347375994488
3.886,3.451658388625052,6.523767603036422e-6,0.00014112216895076932,0.020285384349956616
3.887,3.451931575039011,6.514031448253267e-6,0.00014098936057315993,0.02029241856010057
3.888,3.452204424472403,6.504311236252701e-6,0.00014085668776651967,0.020299450008324723
3.889,3.45247693734772,6.494606939510286e-6,0.00014072415040409814,0.02030647869652454
3.89,3.452749114086696,6.484918530548118e-6,0.00014059174835916985,0.020313504626592604
3.891,3.4530209551103126,6.475245981934762e-6,0.00014045948150503355,0.020320527800418844
3.892,3.453292460838799,6.4655892662852115e-6,0.0001403273497150134,0.020327548219890173
3.893,3.4535636316916305,6.455948356260855e-6,0.00014019535286245995,0.020334565886890747
3.894,3.453834468087531,6.446323224569325e-6,0.00014006349082074934,0.020341580803301763
3.895,3.4541049704444795,6.4367138439645444e-6,0.00013993176346328517,0.02034859297100192
3.896,3.4543751391797137,6.427120187246582e-6,0.00013980017066349834,0.020355602391866814
3.897,3.454644974709718,6.4175422272616476e-6,0.00013966871229484712,0.020362609067769277
3.898,3.454914477450234,6.407979936901967e-6,0.0001395373882308182,0.020369613000579476
3.899,3.455183647816274,6.398433289105829e-6,0.00013940619834492822,0.020376614192164726
3.9,3.455452486222102,6.388902256857368e-6,0.00013927514251072166,0.02038361264438949
3.901,3.455720993081244,6.379386813186664e-6,0.00013914422060177324,0.020390608359115426
3.902,3.4559891688064948,6.369886931169555e-6,0.00013901343249168827,0.020397601338201676
3.903,3.4562570138099136,6.360402583927664e-6,0.0001388827780541028,0.020404591583504276
3.904,3.4565245285028285,6.350933744628279e-6,0.00013875225716268366,0.020411579096876728
3.905,3.456791713295832,6.341480386484302e-6,0.00013862186969112948,0.020418563880169705
3.906,3.457058568598794,6.332042482754226e-6,0.00013849161551317146,0.020425545935231007
3.907,3.457325094820858,6.3226200067420205e-6,0.00013836149450257307,0.020432525263906046
3.908,3.457591292370435,6.313212931797115e-6,0.0001382315065331306,0.02043950186803702
3.909,3.45785716165522,6.303821231314294e-6,0.00013810165147867468,0.0204464757494638
3.91,3.4581227030821804,6.2944448787336624e-6,0.0001379719292130685,0.02045344691002325
3.911,3.4583879170575678,6.285083847540596e-6,0.00013784233961021162,0.02046041535154981
3.912,3.4586528039869147,6.275738111265651e-6,0.0001377128825440369,0.020467381075874782
3.913,3.458917364275032,6.2664076434844916e-6,0.00013758355788851334,0.020474344084827137
3.914,3.4591815983260163,6.257092417817882e-6,0.00013745436551764484,0.02048130438023303
3.915,3.459445506543259,6.2477924079315616e-6,0.000137325305305473,0.02048826196391588
3.916,3.459709089329431,6.238507587536277e-6,0.0001371963771260749,0.020495216837696333
3.917,3.4599723470864956,6.229237930387563e-6,0.00013706758085356484,0.020502169003392575
3.918,3.460235280215705,6.219983410285836e-6,0.00013693891636209514,0.020509118462819935
3.919,3.460497889117613,6.210744001076282e-6,0.00013681038352585624,0.020516065217791125
3.92,3.4607601741920506,6.201519676648687e-6,0.00013668198221907546,0.020523009270116126
3.921,3.461022135838166,6.192310410937605e-6,0.00013655371231602084,0.020529950621602257
3.922,3.4612837744543934,6.183116177922073e-6,0.00013642557369099878,0.020536889274054414
3.923,3.4615450904384653,6.1739369516256585e-6,0.0001362975662183552,0.02054382522927455
3.924,3.4618060841874225,6.164772706116386e-6,0.00013616968977247677,0.020550758489062113
3.925,3.462066756097605,6.15562341550666e-6,0.00013604194422778975,0.020557689055213796
3.926,3.4623271065646515,6.146489053953163e-6,0.00013591432945876198,0.020564616929523813
3.927,3.46258713598352,6.137369595656948e-6,0.00013578684533990286,0.020571542113783665
3.928,3.462846844748462,6.128265014863141e-6,0.0001356594917457626,0.02057846460978217
3.929,3.4631062332530482,6.119175285861093e-6,0.0001355322685509342,0.02058538441930561
3.93,3.4633653018901556,6.110100382984193e-6,0.00013540517563005356,0.020592301544137718
3.931,3.4636240510519727,6.101040280609847e-6,0.00013527821285779876,0.020599215986059516
3.932,3.4638824811300033,6.091994953159406e-6,0.00013515138010889127,0.020606127746849355
3.933,3.4641405925150672,6.082964375098132e-6,0.00013502467725809707,0.020613036828283155
3.934,3.464398385597301,6.073948520935061e-6,0.00013489810418022556,0.02061994323213409
3.935,3.464655860766164,6.0649473652230745e-6,0.00013477166075013126,0.020626846960172942
3.936,3.464913018410426,6.0559608825586744e-6,0.00013464534684271283,0.020633748014167726
3.937,3.4651698589181836,6.0469890475820536e-6,0.00013451916233291495,0.020640646395883946
3.938,3.4654263826768608,6.038031834976948e-6,0.00013439310709572813,0.02064754210708457
3.939,3.4656825900732016,6.029089219470625e-6,0.0001342671810061878,0.020654435149530016
3.94,3.465938481493275,6.020161175833813e-6,0.00013414138393937728,0.02066132552497792
3.941,3.4661940573224856,6.011247678880622e-6,0.00013401571577042605,0.02066821323518379
3.942,3.4664493179455595,6.002348703468487e-6,0.00013389017637451103,0.020675098281900166
3.943,3.4667042637465526,5.993464224498094e-6,0.00013376476562685578,0.020681980666877268
3.944,3.4669588951088652,5.984594216913371e-6,0.00013363948340273346,0.020688860391862733
3.945,3.467213212415216,5.975738655701355e-6,0.00013351432957746446,0.020695737458601607
3.946,3.4674672160476736,5.966897515892175e-6,0.00013338930402641833,0.020702611868836582
3.947,3.4677209063876338,5.958070772558992e-6,0.00013326440662501338,0.02070948362430761
3.948,3.467974283815834,5.949258400817874e-6,0.00013313963724871734,0.020716352726752284
3.949,3.4682273487123494,5.940460375827822e-6,0.000133014995773048,0.020723219177905514
3.95,3.4684801014566053,5.9316766727906625e-6,0.00013289048207357313,0.020730082979499995
3.951,3.468732542427357,5.922907266950996e-6,0.00013276609602591122,0.020736944133265482
3.952,3.4689846720027178,5.914152133596111e-6,0.00013264183750573148,0.020743802640929766
3.953,3.469236490560134,5.9054112480559435e-6,0.0001325177063887538,0.020750658504217607
3.954,3.46948799847641,5.896684585702996e-6,0.0001323937025507501,0.02075751172485175
3.955,3.469739196127692,5.88797212195235e-6,0.0001322698258675453,0.020764362304552107
